"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 27 15:18:46 CST 2020","Fri Nov 27 15:18:46 CST 2020","554","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242525",""
"passed","Fri Nov 27 15:19:27 CST 2020","Fri Nov 27 15:19:28 CST 2020","586","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249254",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_user","Test_Ctyun_Log_dataList","","","test_CDN_246233",""
"passed","Fri Nov 27 15:13:12 CST 2020","Fri Nov 27 15:13:12 CST 2020","66","testcases.cdn.bs_console","test_bs_billing","Test_BS_Billing","","","test_CDN_243726",""
"passed","Fri Nov 27 15:15:14 CST 2020","Fri Nov 27 15:15:14 CST 2020","549","testcases.cdn.v1","test_v1_case","TestCase","","","test_CDN_241163",""
"passed","Fri Nov 27 15:14:36 CST 2020","Fri Nov 27 15:14:36 CST 2020","572","testcases.cdn.bs_console","test_bs_log_user","Test_BS_Log_dataList","","","test_CDN_243667",""
"failed","Fri Nov 27 15:14:54 CST 2020","Fri Nov 27 15:15:01 CST 2020","7068","testcases.cdn.bs_console","test_bs_refresh","Test_Bs_Refresh","","","test_CDN_243737",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_order","Test_Ctyun_Order","","","test_CDN_260758",""
"passed","Fri Nov 27 15:19:25 CST 2020","Fri Nov 27 15:19:26 CST 2020","577","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249250",""
"passed","Fri Nov 27 15:13:43 CST 2020","Fri Nov 27 15:13:44 CST 2020","540","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243710",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251632",""
"passed","Fri Nov 27 15:15:15 CST 2020","Fri Nov 27 15:15:16 CST 2020","939","testcases.cdn.v1","test_v1_case","TestCase","","","test_CDN_241167",""
"failed","Fri Nov 27 15:20:09 CST 2020","Fri Nov 27 15:20:09 CST 2020","413","testcases.cdn.vip_console","test_vip_refresh","Test_Vip_Refresh","","","test_CDN_240864",""
"passed","Fri Nov 27 15:14:24 CST 2020","Fri Nov 27 15:14:25 CST 2020","471","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251603",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251635",""
"passed","Fri Nov 27 15:18:30 CST 2020","Fri Nov 27 15:18:31 CST 2020","1173","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242432",""
"passed","Fri Nov 27 15:14:35 CST 2020","Fri Nov 27 15:14:36 CST 2020","557","testcases.cdn.bs_console","test_bs_log_user","Test_BS_Log_dataList","","","test_CDN_243666",""
"passed","Fri Nov 27 15:19:58 CST 2020","Fri Nov 27 15:19:58 CST 2020","125","testcases.cdn.vip_console","test_vip_order","Test_Vip_Order","","","test_CDN_253383",""
"passed","Fri Nov 27 15:20:06 CST 2020","Fri Nov 27 15:20:07 CST 2020","1162","testcases.cdn.vip_console","test_vip_overview","Test_Vip_Overview","","","test_CDN_259935","
        1. 校对c_data ,c_domain下的域名数量 （domain代表用户可访问的域名数量，data代表用户进行统计分析操作的域名数量）
        2. 校对域名管理页面的域名数量等同于1里面统计的域名数量
        :return:
        "
"passed","Fri Nov 27 15:13:44 CST 2020","Fri Nov 27 15:13:45 CST 2020","416","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_2437112",""
"passed","Fri Nov 27 15:18:33 CST 2020","Fri Nov 27 15:18:34 CST 2020","653","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242440",""
"failed","Fri Nov 27 15:20:08 CST 2020","Fri Nov 27 15:20:09 CST 2020","337","testcases.cdn.vip_console","test_vip_refresh","Test_Vip_Refresh","","","test_CDN_240863",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_order","Test_Ctyun_Order","","","test_CDN_260761",""
"passed","Fri Nov 27 15:18:35 CST 2020","Fri Nov 27 15:18:35 CST 2020","549","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242444",""
"failed","Fri Nov 27 15:14:52 CST 2020","Fri Nov 27 15:14:52 CST 2020","289","testcases.cdn.bs_console","test_bs_refresh","Test_Bs_Refresh","","","test_CDN_243734",""
"passed","Fri Nov 27 15:17:04 CST 2020","Fri Nov 27 15:17:04 CST 2020","211","testcases.cdn.vip_console","test_vip_cert","Test_cert","","","test_CDN_240678",""
"failed","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","93","testcases.cdn.ctyun_console","test_ctyun_overview","Test_Ctyun_Overview","","","test_CDN_246305",""
"passed","Fri Nov 27 15:13:38 CST 2020","Fri Nov 27 15:13:39 CST 2020","593","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243701",""
"passed","Fri Nov 27 15:18:22 CST 2020","Fri Nov 27 15:18:22 CST 2020","581","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242410",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_265358",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_265360",""
"passed","Fri Nov 27 15:20:00 CST 2020","Fri Nov 27 15:20:01 CST 2020","1082","testcases.cdn.vip_console","test_vip_order","Test_Vip_Order","","","test_CDN_260983",""
"passed","Fri Nov 27 15:14:36 CST 2020","Fri Nov 27 15:14:37 CST 2020","573","testcases.cdn.bs_console","test_bs_log_user","Test_BS_Log_dataList","","","test_CDN_243668",""
"passed","Fri Nov 27 15:19:57 CST 2020","Fri Nov 27 15:19:57 CST 2020","209","testcases.cdn.vip_console","test_vip_order","Test_Vip_Order","","","test_CDN_259714",""
"broken","Fri Nov 27 15:15:14 CST 2020","Fri Nov 27 15:15:14 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_refresh","Test_Ctyun_Refresh","","","test_CDN_246215",""
"broken","Fri Nov 27 15:15:08 CST 2020","Fri Nov 27 15:15:08 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246242",""
"passed","Fri Nov 27 15:15:16 CST 2020","Fri Nov 27 15:15:17 CST 2020","445","testcases.cdn.v1","test_v1_case","TestCase","","","test_CDN_241168",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_order","Test_Ctyun_Order","","","test_CDN_261182",""
"passed","Fri Nov 27 15:18:20 CST 2020","Fri Nov 27 15:18:21 CST 2020","581","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242404",""
"passed","Fri Nov 27 15:19:50 CST 2020","Fri Nov 27 15:19:51 CST 2020","661","testcases.cdn.vip_console","test_vip_log_user","Test_Vip_Log_dataList","","","test_CDN_242516",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246275",""
"passed","Fri Nov 27 15:13:25 CST 2020","Fri Nov 27 15:13:26 CST 2020","570","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243678",""
"passed","Fri Nov 27 15:13:25 CST 2020","Fri Nov 27 15:13:25 CST 2020","494","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243677",""
"passed","Fri Nov 27 15:18:39 CST 2020","Fri Nov 27 15:18:40 CST 2020","557","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242458",""
"passed","Fri Nov 27 15:13:12 CST 2020","Fri Nov 27 15:13:12 CST 2020","184","testcases.cdn.bs_console","test_bs_billing","Test_BS_Billing","","","test_CDN_243725",""
"passed","Fri Nov 27 15:16:58 CST 2020","Fri Nov 27 15:16:58 CST 2020","167","testcases.cdn.vip_console","test_vip_billing","Test_Vip_Billing","","","test_CDN_240892",""
"broken","Fri Nov 27 15:15:13 CST 2020","Fri Nov 27 15:15:13 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_refresh","Test_Ctyun_Refresh","","","test_CDN_246206",""
"passed","Fri Nov 27 15:13:45 CST 2020","Fri Nov 27 15:13:45 CST 2020","571","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243713",""
"passed","Fri Nov 27 15:19:26 CST 2020","Fri Nov 27 15:19:27 CST 2020","286","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249252",""
"passed","Fri Nov 27 15:13:17 CST 2020","Fri Nov 27 15:13:18 CST 2020","735","testcases.cdn.bs_console","test_bs_cert","Test_BS_cert","","","test_CDN_243772",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_user","Test_Ctyun_Log_dataList","","","test_CDN_246236",""
"skipped","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_270975",""
"passed","Fri Nov 27 15:15:21 CST 2020","Fri Nov 27 15:15:22 CST 2020","498","testcases.cdn.v1","test_v1_cert","TestCert","","","test_CDN_241173",""
"passed","Fri Nov 27 15:14:21 CST 2020","Fri Nov 27 15:14:21 CST 2020","164","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251594",""
"passed","Fri Nov 27 15:19:52 CST 2020","Fri Nov 27 15:19:52 CST 2020","677","testcases.cdn.vip_console","test_vip_log_user","Test_Vip_Log_dataList","","","test_CDN_242514",""
"passed","Fri Nov 27 15:13:51 CST 2020","Fri Nov 27 15:13:53 CST 2020","1383","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243721",""
"passed","Fri Nov 27 15:20:05 CST 2020","Fri Nov 27 15:20:06 CST 2020","213","testcases.cdn.vip_console","test_vip_overview","Test_Vip_Overview","","","test_CDN_244507",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251624",""
"failed","Fri Nov 27 15:20:11 CST 2020","Fri Nov 27 15:20:12 CST 2020","1288","testcases.cdn.vip_console","test_vip_refresh","Test_Vip_Refresh","","","test_CDN_240867",""
"passed","Fri Nov 27 15:13:24 CST 2020","Fri Nov 27 15:13:25 CST 2020","591","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243676",""
"broken","Fri Nov 27 15:15:09 CST 2020","Fri Nov 27 15:15:09 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246271",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_user","Test_Ctyun_Log_dataList","","","test_CDN_246234",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_user","Test_Ctyun_Log_dataList","","","test_CDN_246229",""
"passed","Fri Nov 27 15:13:31 CST 2020","Fri Nov 27 15:13:32 CST 2020","488","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243687",""
"passed","Fri Nov 27 15:13:23 CST 2020","Fri Nov 27 15:13:23 CST 2020","539","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243673",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246279",""
"passed","Fri Nov 27 15:19:57 CST 2020","Fri Nov 27 15:19:58 CST 2020","165","testcases.cdn.vip_console","test_vip_order","Test_Vip_Order","","","test_CDN_253385",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246287",""
"broken","Fri Nov 27 15:15:13 CST 2020","Fri Nov 27 15:15:13 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_refresh","Test_Ctyun_Refresh","","","test_CDN_246220",""
"broken","Fri Nov 27 15:15:08 CST 2020","Fri Nov 27 15:15:08 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246240",""
"passed","Fri Nov 27 15:14:42 CST 2020","Fri Nov 27 15:14:43 CST 2020","978","testcases.cdn.bs_console","test_bs_order","Test_Bs_Order","","","test_CDN_261177",""
"passed","Fri Nov 27 15:14:00 CST 2020","Fri Nov 27 15:14:01 CST 2020","1481","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_265369",""
"passed","Fri Nov 27 15:16:49 CST 2020","Fri Nov 27 15:16:52 CST 2020","3050","testcases.cdn.v1","test_v1_domain","TestDomain","","","test_CDN_262424[005-服务调用成功]",""
"passed","Fri Nov 27 15:14:41 CST 2020","Fri Nov 27 15:14:41 CST 2020","119","testcases.cdn.bs_console","test_bs_order","Test_Bs_Order","","","test_CDN_260749",""
"passed","Fri Nov 27 15:14:45 CST 2020","Fri Nov 27 15:14:46 CST 2020","441","testcases.cdn.bs_console","test_bs_overview","Test_BS_Overview","","","test_CDN_243750",""
"passed","Fri Nov 27 15:20:28 CST 2020","Fri Nov 27 15:20:28 CST 2020","205","testcases.cdn.vip_console","test_vip_refresh","Test_Vip_Refresh","","","test_CDN_241653",""
"broken","Fri Nov 27 15:15:08 CST 2020","Fri Nov 27 15:15:08 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246238",""
"failed","Fri Nov 27 15:20:10 CST 2020","Fri Nov 27 15:20:11 CST 2020","990","testcases.cdn.vip_console","test_vip_refresh","Test_Vip_Refresh","","","test_CDN_240866",""
"passed","Fri Nov 27 15:13:35 CST 2020","Fri Nov 27 15:13:36 CST 2020","525","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243695",""
"passed","Fri Nov 27 15:15:24 CST 2020","Fri Nov 27 15:15:40 CST 2020","16549","testcases.cdn.v1","test_v1_domain","TestDomain","","","test_CDN_262372",""
"passed","Fri Nov 27 15:14:19 CST 2020","Fri Nov 27 15:14:19 CST 2020","465","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251588",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246274",""
"passed","Fri Nov 27 15:13:27 CST 2020","Fri Nov 27 15:13:27 CST 2020","596","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243681",""
"passed","Fri Nov 27 15:19:54 CST 2020","Fri Nov 27 15:19:54 CST 2020","728","testcases.cdn.vip_console","test_vip_log_user","Test_Vip_Log_dataList","","","test_CDN_242511",""
"broken","Fri Nov 27 15:15:09 CST 2020","Fri Nov 27 15:15:09 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246252",""
"passed","Fri Nov 27 15:15:04 CST 2020","Fri Nov 27 15:15:04 CST 2020","158","testcases.cdn.bs_console","test_bs_refresh","Test_Bs_Refresh","","","test_CDN_243744",""
"broken","Fri Nov 27 15:15:09 CST 2020","Fri Nov 27 15:15:09 CST 2020","1","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246263",""
"passed","Fri Nov 27 15:14:25 CST 2020","Fri Nov 27 15:14:25 CST 2020","466","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251604",""
"passed","Fri Nov 27 15:14:38 CST 2020","Fri Nov 27 15:14:38 CST 2020","560","testcases.cdn.bs_console","test_bs_log_user","Test_BS_Log_dataList","","","test_CDN_243670",""
"failed","Fri Nov 27 15:15:40 CST 2020","Fri Nov 27 15:15:54 CST 2020","13132","testcases.cdn.v1","test_v1_domain","TestDomain","","","test_CDN_262373",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246276",""
"passed","Fri Nov 27 15:14:17 CST 2020","Fri Nov 27 15:14:18 CST 2020","246","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251584",""
"passed","Fri Nov 27 15:13:27 CST 2020","Fri Nov 27 15:13:28 CST 2020","718","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243682",""
"passed","Fri Nov 27 15:16:40 CST 2020","Fri Nov 27 15:16:43 CST 2020","2937","testcases.cdn.v1","test_v1_domain","TestDomain","","","test_CDN_262424[001-服务调用成功]",""
"passed","Fri Nov 27 15:13:12 CST 2020","Fri Nov 27 15:13:12 CST 2020","60","testcases.cdn.bs_console","test_bs_billing","Test_BS_Billing","","","test_CDN_243727",""
"passed","Fri Nov 27 15:19:01 CST 2020","Fri Nov 27 15:19:02 CST 2020","983","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_264860",""
"failed","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","117","testcases.cdn.ctyun_console","test_ctyun_overview","Test_Ctyun_Overview","","","test_CDN_246299",""
"passed","Fri Nov 27 15:19:56 CST 2020","Fri Nov 27 15:19:57 CST 2020","338","testcases.cdn.vip_console","test_vip_order","Test_Vip_Order","","","test_CDN_253384",""
"passed","Fri Nov 27 15:19:36 CST 2020","Fri Nov 27 15:19:37 CST 2020","574","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249276",""
"passed","Fri Nov 27 15:20:04 CST 2020","Fri Nov 27 15:20:04 CST 2020","225","testcases.cdn.vip_console","test_vip_overview","Test_Vip_Overview","","","test_CDN_240851",""
"passed","Fri Nov 27 15:13:54 CST 2020","Fri Nov 27 15:13:56 CST 2020","2349","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243723",""
"passed","Fri Nov 27 15:17:04 CST 2020","Fri Nov 27 15:17:04 CST 2020","293","testcases.cdn.vip_console","test_vip_cert","Test_cert","","","test_CDN_244102",""
"passed","Fri Nov 27 15:14:16 CST 2020","Fri Nov 27 15:14:17 CST 2020","444","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251582",""
"passed","Fri Nov 27 15:19:27 CST 2020","Fri Nov 27 15:19:27 CST 2020","274","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249253",""
"passed","Fri Nov 27 15:18:40 CST 2020","Fri Nov 27 15:18:41 CST 2020","709","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242462",""
"passed","Fri Nov 27 15:15:15 CST 2020","Fri Nov 27 15:15:15 CST 2020","479","testcases.cdn.v1","test_v1_case","TestCase","","","test_CDN_241164",""
"passed","Fri Nov 27 15:19:40 CST 2020","Fri Nov 27 15:19:40 CST 2020","266","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249285",""
"passed","Fri Nov 27 15:18:36 CST 2020","Fri Nov 27 15:18:36 CST 2020","578","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242448",""
"passed","Fri Nov 27 15:14:28 CST 2020","Fri Nov 27 15:14:28 CST 2020","179","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251614",""
"passed","Fri Nov 27 15:13:58 CST 2020","Fri Nov 27 15:13:59 CST 2020","894","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_265367",""
"passed","Fri Nov 27 15:13:33 CST 2020","Fri Nov 27 15:13:33 CST 2020","506","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243690",""
"passed","Fri Nov 27 15:18:56 CST 2020","Fri Nov 27 15:18:58 CST 2020","1308","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242708",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251638",""
"passed","Fri Nov 27 15:19:31 CST 2020","Fri Nov 27 15:19:31 CST 2020","286","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249262",""
"passed","Fri Nov 27 15:15:04 CST 2020","Fri Nov 27 15:15:04 CST 2020","206","testcases.cdn.bs_console","test_bs_refresh","Test_Bs_Refresh","","","test_CDN_243745",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246278",""
"passed","Fri Nov 27 15:14:40 CST 2020","Fri Nov 27 15:14:40 CST 2020","343","testcases.cdn.bs_console","test_bs_order","Test_Bs_Order","","","test_CDN_260750",""
"passed","Fri Nov 27 15:14:20 CST 2020","Fri Nov 27 15:14:20 CST 2020","470","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251591",""
"passed","Fri Nov 27 15:20:05 CST 2020","Fri Nov 27 15:20:05 CST 2020","82","testcases.cdn.vip_console","test_vip_overview","Test_Vip_Overview","","","test_CDN_240853",""
"passed","Fri Nov 27 15:14:34 CST 2020","Fri Nov 27 15:14:35 CST 2020","558","testcases.cdn.bs_console","test_bs_log_user","Test_BS_Log_dataList","","","test_CDN_243664",""
"passed","Fri Nov 27 15:18:25 CST 2020","Fri Nov 27 15:18:26 CST 2020","745","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242420",""
"skipped","Fri Nov 27 15:15:08 CST 2020","Fri Nov 27 15:15:08 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_domain","TestDomain","","","test_CDN_123456",""
"failed","Fri Nov 27 15:15:07 CST 2020","Fri Nov 27 15:15:07 CST 2020","461","testcases.cdn.ctyun_console","test_ctyun_cert","Test_Ctyun_cert","","","test_CDN_246180",""
"passed","Fri Nov 27 15:13:57 CST 2020","Fri Nov 27 15:13:58 CST 2020","753","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_265366",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251647",""
"passed","Fri Nov 27 15:14:23 CST 2020","Fri Nov 27 15:14:23 CST 2020","209","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251600",""
"passed","Fri Nov 27 15:18:46 CST 2020","Fri Nov 27 15:18:47 CST 2020","671","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242526",""
"passed","Fri Nov 27 15:18:24 CST 2020","Fri Nov 27 15:18:25 CST 2020","731","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242416",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_order","Test_Ctyun_Order","","","test_CDN_260762",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_order","Test_Ctyun_Order","","","test_CDN_261181",""
"skipped","Fri Nov 27 15:19:06 CST 2020","Fri Nov 27 15:19:06 CST 2020","0","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_270743",""
"passed","Fri Nov 27 15:19:40 CST 2020","Fri Nov 27 15:19:41 CST 2020","306","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249288",""
"broken","Fri Nov 27 15:15:14 CST 2020","Fri Nov 27 15:15:14 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_refresh","Test_Ctyun_Refresh","","","test_CDN_246216",""
"skipped","Fri Nov 27 15:19:06 CST 2020","Fri Nov 27 15:19:06 CST 2020","0","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_271056",""
"broken","Fri Nov 27 15:15:01 CST 2020","Fri Nov 27 15:15:01 CST 2020","0","testcases.cdn.bs_console","test_bs_refresh","Test_Bs_Refresh","","","test_CDN_243739",""
