"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 27 15:14:33 CST 2020","Fri Nov 27 15:14:34 CST 2020","567","testcases.cdn.bs_console","test_bs_log_user","Test_BS_Log_dataList","","","test_CDN_243662",""
"passed","Fri Nov 27 15:18:43 CST 2020","Fri Nov 27 15:18:44 CST 2020","718","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242472",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_265357",""
"broken","Fri Nov 27 15:15:13 CST 2020","Fri Nov 27 15:15:13 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_refresh","Test_Ctyun_Refresh","","","test_CDN_246208",""
"passed","Fri Nov 27 15:18:30 CST 2020","Fri Nov 27 15:18:30 CST 2020","800","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242430",""
"passed","Fri Nov 27 15:13:37 CST 2020","Fri Nov 27 15:13:37 CST 2020","478","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243698",""
"broken","Fri Nov 27 15:15:13 CST 2020","Fri Nov 27 15:15:13 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_refresh","Test_Ctyun_Refresh","","","test_CDN_246219",""
"passed","Fri Nov 27 15:13:43 CST 2020","Fri Nov 27 15:13:43 CST 2020","446","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243709",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251658",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246288",""
"skipped","Fri Nov 27 15:16:56 CST 2020","Fri Nov 27 15:16:56 CST 2020","0","testcases.cdn.v1","test_v1_statistics","TestStatistics","","","test_CDN_241491",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251630",""
"failed","Fri Nov 27 15:16:07 CST 2020","Fri Nov 27 15:16:20 CST 2020","12945","testcases.cdn.v1","test_v1_domain","TestDomain","","","test_CDN_262375",""
"passed","Fri Nov 27 15:16:58 CST 2020","Fri Nov 27 15:16:58 CST 2020","140","testcases.cdn.vip_console","test_vip_billing","Test_Vip_Billing","","","test_CDN_240889",""
"passed","Fri Nov 27 15:13:49 CST 2020","Fri Nov 27 15:13:51 CST 2020","1932","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243720",""
"passed","Fri Nov 27 15:18:55 CST 2020","Fri Nov 27 15:18:56 CST 2020","1395","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242707",""
"failed","Fri Nov 27 15:14:53 CST 2020","Fri Nov 27 15:14:54 CST 2020","1099","testcases.cdn.bs_console","test_bs_refresh","Test_Bs_Refresh","","","test_CDN_243736",""
"passed","Fri Nov 27 15:18:26 CST 2020","Fri Nov 27 15:18:27 CST 2020","710","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242422",""
"passed","Fri Nov 27 15:19:57 CST 2020","Fri Nov 27 15:19:57 CST 2020","128","testcases.cdn.vip_console","test_vip_order","Test_Vip_Order","","","test_CDN_259716",""
"passed","Fri Nov 27 15:19:24 CST 2020","Fri Nov 27 15:19:24 CST 2020","277","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_248716",""
"passed","Fri Nov 27 15:18:42 CST 2020","Fri Nov 27 15:18:42 CST 2020","673","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242466",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251625",""
"passed","Fri Nov 27 15:16:43 CST 2020","Fri Nov 27 15:16:46 CST 2020","2964","testcases.cdn.v1","test_v1_domain","TestDomain","","","test_CDN_262424[003-服务调用成功]",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_order","Test_Ctyun_Order","","","test_CDN_260764",""
"broken","Fri Nov 27 15:15:08 CST 2020","Fri Nov 27 15:15:08 CST 2020","118","testcases.cdn.ctyun_console","test_ctyun_cert","Test_Ctyun_cert","","","test_CDN_246184",""
"passed","Fri Nov 27 15:13:23 CST 2020","Fri Nov 27 15:13:24 CST 2020","436","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243674",""
"passed","Fri Nov 27 15:14:18 CST 2020","Fri Nov 27 15:14:18 CST 2020","472","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251586",""
"passed","Fri Nov 27 15:18:28 CST 2020","Fri Nov 27 15:18:29 CST 2020","1050","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242426",""
"passed","Fri Nov 27 15:13:28 CST 2020","Fri Nov 27 15:13:29 CST 2020","896","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243683",""
"passed","Fri Nov 27 15:13:18 CST 2020","Fri Nov 27 15:13:18 CST 2020","170","testcases.cdn.bs_console","test_bs_cert","Test_BS_cert","","","test_CDN_243773",""
"broken","Fri Nov 27 15:15:09 CST 2020","Fri Nov 27 15:15:09 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246258",""
"passed","Fri Nov 27 15:14:48 CST 2020","Fri Nov 27 15:14:49 CST 2020","161","testcases.cdn.bs_console","test_bs_overview","Test_BS_Overview","","","test_CDN_243755",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251643",""
"passed","Fri Nov 27 15:14:28 CST 2020","Fri Nov 27 15:14:29 CST 2020","255","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251617",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246280",""
"passed","Fri Nov 27 15:18:38 CST 2020","Fri Nov 27 15:18:39 CST 2020","661","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242456",""
"passed","Fri Nov 27 15:15:01 CST 2020","Fri Nov 27 15:15:01 CST 2020","161","testcases.cdn.bs_console","test_bs_refresh","Test_Bs_Refresh","","","test_CDN_243740",""
"passed","Fri Nov 27 15:14:48 CST 2020","Fri Nov 27 15:14:48 CST 2020","360","testcases.cdn.bs_console","test_bs_overview","Test_BS_Overview","","","test_CDN_243754",""
"broken","Fri Nov 27 15:20:12 CST 2020","Fri Nov 27 15:20:22 CST 2020","10002","testcases.cdn.vip_console","test_vip_refresh","Test_Vip_Refresh","","","test_CDN_240868",""
"passed","Fri Nov 27 15:14:18 CST 2020","Fri Nov 27 15:14:19 CST 2020","456","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251587",""
"passed","Fri Nov 27 15:14:41 CST 2020","Fri Nov 27 15:14:42 CST 2020","901","testcases.cdn.bs_console","test_bs_order","Test_Bs_Order","","","test_CDN_261179",""
"passed","Fri Nov 27 15:19:35 CST 2020","Fri Nov 27 15:19:36 CST 2020","587","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249272",""
"passed","Fri Nov 27 15:15:17 CST 2020","Fri Nov 27 15:15:19 CST 2020","2393","testcases.cdn.v1","test_v1_cert","TestCert","","","test_CDN_241170",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_order","Test_Ctyun_Order","","","test_CDN_261183",""
"passed","Fri Nov 27 15:14:35 CST 2020","Fri Nov 27 15:14:35 CST 2020","549","testcases.cdn.bs_console","test_bs_log_user","Test_BS_Log_dataList","","","test_CDN_243665",""
"broken","Fri Nov 27 15:15:08 CST 2020","Fri Nov 27 15:15:08 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246237",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_265359",""
"passed","Fri Nov 27 15:14:16 CST 2020","Fri Nov 27 15:14:16 CST 2020","154","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251579",""
"skipped","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_27098",""
"passed","Fri Nov 27 15:14:26 CST 2020","Fri Nov 27 15:14:26 CST 2020","170","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251608",""
"broken","Fri Nov 27 15:15:09 CST 2020","Fri Nov 27 15:15:09 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246272",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251660",""
"skipped","Fri Nov 27 15:19:06 CST 2020","Fri Nov 27 15:19:06 CST 2020","0","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_270740",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_order","Test_Ctyun_Order","","","test_CDN_260757",""
"broken","Fri Nov 27 15:15:09 CST 2020","Fri Nov 27 15:15:09 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246264",""
"passed","Fri Nov 27 15:13:29 CST 2020","Fri Nov 27 15:13:30 CST 2020","633","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243684",""
"passed","Fri Nov 27 15:14:22 CST 2020","Fri Nov 27 15:14:22 CST 2020","462","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251597",""
"passed","Fri Nov 27 15:14:40 CST 2020","Fri Nov 27 15:14:40 CST 2020","169","testcases.cdn.bs_console","test_bs_order","Test_Bs_Order","","","test_CDN_260753",""
"passed","Fri Nov 27 15:13:37 CST 2020","Fri Nov 27 15:13:37 CST 2020","468","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243697",""
"passed","Fri Nov 27 15:18:41 CST 2020","Fri Nov 27 15:18:42 CST 2020","544","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242464",""
"passed","Fri Nov 27 15:13:48 CST 2020","Fri Nov 27 15:13:49 CST 2020","1460","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243719",""
"passed","Fri Nov 27 15:16:33 CST 2020","Fri Nov 27 15:16:34 CST 2020","1674","testcases.cdn.v1","test_v1_domain","TestDomain","","","test_CDN_264311",""
"passed","Fri Nov 27 15:14:28 CST 2020","Fri Nov 27 15:14:28 CST 2020","208","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251613",""
"passed","Fri Nov 27 15:18:42 CST 2020","Fri Nov 27 15:18:43 CST 2020","568","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242468",""
"broken","Fri Nov 27 15:15:09 CST 2020","Fri Nov 27 15:15:09 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246257",""
"passed","Fri Nov 27 15:18:36 CST 2020","Fri Nov 27 15:18:37 CST 2020","632","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242450",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_order","Test_Ctyun_Order","","","test_CDN_260763",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251653",""
"passed","Fri Nov 27 15:14:25 CST 2020","Fri Nov 27 15:14:26 CST 2020","162","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251606",""
"broken","Fri Nov 27 15:15:13 CST 2020","Fri Nov 27 15:15:13 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_refresh","Test_Ctyun_Refresh","","","test_CDN_246204",""
"passed","Fri Nov 27 15:14:26 CST 2020","Fri Nov 27 15:14:27 CST 2020","465","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251610",""
"skipped","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_271055",""
"passed","Fri Nov 27 15:19:02 CST 2020","Fri Nov 27 15:19:03 CST 2020","1137","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_265359",""
"passed","Fri Nov 27 15:19:54 CST 2020","Fri Nov 27 15:19:55 CST 2020","657","testcases.cdn.vip_console","test_vip_log_user","Test_Vip_Log_dataList","","","test_CDN_242510",""
"passed","Fri Nov 27 15:16:58 CST 2020","Fri Nov 27 15:17:00 CST 2020","1201","testcases.cdn.vip_console","test_vip_cert","Test_cert","","","test_CDN_238495",""
"passed","Fri Nov 27 15:13:24 CST 2020","Fri Nov 27 15:13:24 CST 2020","451","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243675",""
"passed","Fri Nov 27 15:19:32 CST 2020","Fri Nov 27 15:19:32 CST 2020","605","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249264",""
"failed","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","48","testcases.cdn.ctyun_console","test_ctyun_overview","Test_Ctyun_Overview","","","test_CDN_246295",""
"failed","Fri Nov 27 15:15:06 CST 2020","Fri Nov 27 15:15:06 CST 2020","47","testcases.cdn.ctyun_console","test_ctyun_billing","Test_Ctyun_Billing","","","test_CDN_246291",""
"failed","Fri Nov 27 15:20:09 CST 2020","Fri Nov 27 15:20:10 CST 2020","320","testcases.cdn.vip_console","test_vip_refresh","Test_Vip_Refresh","","","test_CDN_240865",""
"broken","Fri Nov 27 15:15:13 CST 2020","Fri Nov 27 15:15:13 CST 2020","262","testcases.cdn.ctyun_console","test_ctyun_overview","Test_Ctyun_Overview","","","test_CDN_259934","
        1. 校对c_data ,c_domain下的域名数量 （domain代表用户可访问的域名数量，data代表用户进行统计分析操作的域名数量）
        2. 校对域名管理页面的域名数量等同于1里面统计的域名数量
        :return:
        "
"broken","Fri Nov 27 15:15:09 CST 2020","Fri Nov 27 15:15:09 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246255",""
"passed","Fri Nov 27 15:13:47 CST 2020","Fri Nov 27 15:13:47 CST 2020","499","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243717",""
"failed","Fri Nov 27 15:15:08 CST 2020","Fri Nov 27 15:15:08 CST 2020","195","testcases.cdn.ctyun_console","test_ctyun_cert","Test_Ctyun_cert","","","test_CDN_246182",""
"broken","Fri Nov 27 15:18:01 CST 2020","Fri Nov 27 15:18:11 CST 2020","9829","testcases.cdn.vip_console","test_vip_domain","Test_Vip_Domain","","","test_failed_domain","
        工单状态： 2- 进行中 3- 成功  4- 失败
        :return:
        "
"skipped","Fri Nov 27 15:14:01 CST 2020","Fri Nov 27 15:14:01 CST 2020","0","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_270980",""
"broken","Fri Nov 27 15:15:14 CST 2020","Fri Nov 27 15:15:14 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_refresh","Test_Ctyun_Refresh","","","test_CDN_246221",""
"passed","Fri Nov 27 15:19:49 CST 2020","Fri Nov 27 15:19:50 CST 2020","725","testcases.cdn.vip_console","test_vip_log_user","Test_Vip_Log_dataList","","","test_CDN_242517",""
"passed","Fri Nov 27 15:14:27 CST 2020","Fri Nov 27 15:14:28 CST 2020","230","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251612",""
"passed","Fri Nov 27 15:19:23 CST 2020","Fri Nov 27 15:19:24 CST 2020","563","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_248714",""
"passed","Fri Nov 27 15:20:06 CST 2020","Fri Nov 27 15:20:06 CST 2020","189","testcases.cdn.vip_console","test_vip_overview","Test_Vip_Overview","","","test_CDN_244508",""
"passed","Fri Nov 27 15:18:29 CST 2020","Fri Nov 27 15:18:29 CST 2020","856","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242428",""
"passed","Fri Nov 27 15:20:06 CST 2020","Fri Nov 27 15:20:06 CST 2020","139","testcases.cdn.vip_console","test_vip_overview","Test_Vip_Overview","","","test_CDN_244510",""
"passed","Fri Nov 27 15:14:19 CST 2020","Fri Nov 27 15:14:20 CST 2020","213","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251590",""
"passed","Fri Nov 27 15:14:20 CST 2020","Fri Nov 27 15:14:21 CST 2020","461","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251593",""
"passed","Fri Nov 27 15:18:50 CST 2020","Fri Nov 27 15:18:51 CST 2020","585","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242532",""
"passed","Fri Nov 27 15:13:35 CST 2020","Fri Nov 27 15:13:35 CST 2020","465","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243694",""
"passed","Fri Nov 27 15:19:29 CST 2020","Fri Nov 27 15:19:29 CST 2020","270","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249258",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_user","Test_Ctyun_Log_dataList","","","test_CDN_246227",""
"failed","Fri Nov 27 15:15:06 CST 2020","Fri Nov 27 15:15:06 CST 2020","48","testcases.cdn.ctyun_console","test_ctyun_billing","Test_Ctyun_Billing","","","test_CDN_246293",""
"passed","Fri Nov 27 15:14:14 CST 2020","Fri Nov 27 15:14:15 CST 2020","528","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251576",""
"failed","Fri Nov 27 15:15:06 CST 2020","Fri Nov 27 15:15:06 CST 2020","50","testcases.cdn.ctyun_console","test_ctyun_billing","Test_Ctyun_Billing","","","test_CDN_246292",""
"failed","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:13 CST 2020","211","testcases.cdn.ctyun_console","test_ctyun_overview","Test_Ctyun_Overview","","","test_CDN_246300",""
"failed","Fri Nov 27 15:16:20 CST 2020","Fri Nov 27 15:16:33 CST 2020","12956","testcases.cdn.v1","test_v1_domain","TestDomain","","","test_CDN_262376",""
"broken","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246285",""
"skipped","Fri Nov 27 15:15:10 CST 2020","Fri Nov 27 15:15:10 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_270977",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251648",""
"passed","Fri Nov 27 15:19:33 CST 2020","Fri Nov 27 15:19:34 CST 2020","272","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249267",""
"passed","Fri Nov 27 15:20:27 CST 2020","Fri Nov 27 15:20:28 CST 2020","165","testcases.cdn.vip_console","test_vip_refresh","Test_Vip_Refresh","","","test_CDN_240873",""
"passed","Fri Nov 27 15:14:18 CST 2020","Fri Nov 27 15:14:18 CST 2020","176","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251585",""
"broken","Fri Nov 27 15:15:11 CST 2020","Fri Nov 27 15:15:11 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_top","Test_Ctyun_Top","","","test_CDN_251631",""
"passed","Fri Nov 27 15:14:46 CST 2020","Fri Nov 27 15:14:46 CST 2020","691","testcases.cdn.bs_console","test_bs_overview","Test_BS_Overview","","","test_CDN_243751",""
"passed","Fri Nov 27 15:13:53 CST 2020","Fri Nov 27 15:13:54 CST 2020","1322","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243722",""
"passed","Fri Nov 27 15:19:47 CST 2020","Fri Nov 27 15:19:48 CST 2020","756","testcases.cdn.vip_console","test_vip_log_user","Test_Vip_Log_dataList","","","test_CDN_242520",""
"passed","Fri Nov 27 15:13:37 CST 2020","Fri Nov 27 15:13:38 CST 2020","434","testcases.cdn.bs_console","test_bs_log_query","Test_BS_Log_Query","","","test_CDN_243699",""
"broken","Fri Nov 27 15:15:12 CST 2020","Fri Nov 27 15:15:12 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_user","Test_Ctyun_Log_dataList","","","test_CDN_246226",""
"passed","Fri Nov 27 15:19:35 CST 2020","Fri Nov 27 15:19:35 CST 2020","547","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249270",""
"passed","Fri Nov 27 15:18:43 CST 2020","Fri Nov 27 15:18:43 CST 2020","642","testcases.cdn.vip_console","test_vip_log_query","Test_Vip_Log_Query","","","test_CDN_242470",""
"skipped","Fri Nov 27 15:16:57 CST 2020","Fri Nov 27 15:16:57 CST 2020","0","testcases.cdn.v1","test_v1_statistics","TestStatistics","","","test_CDN_241494",""
"passed","Fri Nov 27 15:16:43 CST 2020","Fri Nov 27 15:16:43 CST 2020","601","testcases.cdn.v1","test_v1_domain","TestDomain","","","test_CDN_262424[002-尚未开通此产品，不能创建对应类型的域名]",""
"broken","Fri Nov 27 15:15:01 CST 2020","Fri Nov 27 15:15:01 CST 2020","0","testcases.cdn.bs_console","test_bs_refresh","Test_Bs_Refresh","","","test_CDN_243738",""
"passed","Fri Nov 27 15:14:40 CST 2020","Fri Nov 27 15:14:40 CST 2020","158","testcases.cdn.bs_console","test_bs_order","Test_Bs_Order","","","test_CDN_260752",""
"passed","Fri Nov 27 15:19:34 CST 2020","Fri Nov 27 15:19:34 CST 2020","286","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249268",""
"passed","Fri Nov 27 15:13:13 CST 2020","Fri Nov 27 15:13:14 CST 2020","880","testcases.cdn.bs_console","test_bs_cert","Test_BS_cert","","","test_CDN_243770",""
"passed","Fri Nov 27 15:19:31 CST 2020","Fri Nov 27 15:19:31 CST 2020","593","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249261",""
"passed","Fri Nov 27 15:14:21 CST 2020","Fri Nov 27 15:14:22 CST 2020","473","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251596",""
"passed","Fri Nov 27 15:19:52 CST 2020","Fri Nov 27 15:19:53 CST 2020","723","testcases.cdn.vip_console","test_vip_log_user","Test_Vip_Log_dataList","","","test_CDN_242513",""
"passed","Fri Nov 27 15:14:21 CST 2020","Fri Nov 27 15:14:21 CST 2020","168","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251595",""
"passed","Fri Nov 27 15:19:24 CST 2020","Fri Nov 27 15:19:25 CST 2020","282","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_248717",""
"failed","Fri Nov 27 15:20:22 CST 2020","Fri Nov 27 15:20:23 CST 2020","507","testcases.cdn.vip_console","test_vip_refresh","Test_Vip_Refresh","","","test_CDN_241649",""
"broken","Fri Nov 27 15:15:13 CST 2020","Fri Nov 27 15:15:13 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_refresh","Test_Ctyun_Refresh","","","test_CDN_246210",""
"passed","Fri Nov 27 15:19:28 CST 2020","Fri Nov 27 15:19:29 CST 2020","568","testcases.cdn.vip_console","test_vip_log_top","Test_Vip_Top","","","test_CDN_249256",""
"passed","Fri Nov 27 15:14:24 CST 2020","Fri Nov 27 15:14:24 CST 2020","456","testcases.cdn.bs_console","test_bs_log_top","Test_Bs_Top","","","test_CDN_251602",""
"broken","Fri Nov 27 15:15:09 CST 2020","Fri Nov 27 15:15:09 CST 2020","0","testcases.cdn.ctyun_console","test_ctyun_log_query","Test_Ctyun_Log_Query","","","test_CDN_246268",""
"skipped","Fri Nov 27 15:16:56 CST 2020","Fri Nov 27 15:16:56 CST 2020","0","testcases.cdn.v1","test_v1_statistics","TestStatistics","","","test_CDN_241489",""
